K,Alpha,Eta,Run_Index,LL_per_word,Weighted_NPMI,Weighted_Cv,Unweighted_NPMI,Unweighted_Cv,Perplexity,Weighted_Renyi_Entropy,JSD_Diversity,Iterations,Converged,Time_sec
40,0.5,2.0,4,-6.975175670123365,0.02250839345921961,0.4892946032341976,-0.40263308605140036,0.550780895888584,1069.7450950218279,5.663301131876171,0.43421021441734603,1500,Yes,8.150155067443848
40,0.5,2.0,5,-6.970446598697163,0.01934041971068752,0.49628420185535055,-0.397108491711906,0.532736305925243,1064.6981371775983,5.660004093907375,0.46564036273058235,1630,Yes,8.801634073257446
40,1.0,0.01,1,-6.934016971529061,0.04122875740960629,0.5048894227589158,0.04966419086743405,0.5273599250828906,1026.6095693967748,3.5433499886044006,0.9605524029790837,1580,Yes,9.962967157363892
40,1.0,0.01,2,-6.953597509980056,0.03845538052724695,0.5008370057062718,0.0514290149264486,0.5291711282075181,1046.9092281027254,3.576458985393827,0.9567452127447807,1690,Yes,10.552408695220947
40,1.0,0.01,3,-6.9777951494299595,0.040052843429051924,0.5009086513733434,0.03866111547227667,0.5121051171586423,1072.5509434881653,3.6196033827413894,0.9584623507086972,1940,Yes,11.760624408721924
40,1.0,0.01,4,-6.973857627623916,0.04070875237847684,0.507281886375024,0.06001987589907689,0.5379837122154282,1068.3360543147662,3.562373420992121,0.9551811143494469,1180,Yes,7.925264358520508
40,1.0,0.01,5,-6.955295728719386,0.04057241745982279,0.5020802846025622,0.056174872357634756,0.5289817883482366,1048.6886194424865,3.6397719892744305,0.9542659625470152,1420,Yes,9.11651349067688
40,1.0,0.1,1,-7.112348553230528,0.05194986122511374,0.5288171638400412,0.0671181666031623,0.5478514084395293,1227.0259004269283,4.253645360932603,0.9383683102351128,1750,Yes,10.459702491760254
40,1.0,0.1,2,-7.090565760304797,0.05544583318154974,0.5304631723870868,0.066479602509764,0.5409958174642437,1200.5868528861408,4.28185354772501,0.9288372624759409,1150,Yes,7.609152555465698
40,1.0,0.1,3,-7.1139676458588275,0.053274342639801346,0.5365994344175453,0.06325199072260343,0.5475769286229184,1229.014178185624,4.22721107154782,0.940404409152841,2180,Yes,12.858451843261719
