gamma,experiment_type,run_id,parent_id,parent_layer,child_id,child_layer,layer_transition,js_distance,parent_doc_count,child_doc_count
0.01,single,3,1.0,1.0,35.0,2.0,1->2,0.655684433979429,593.0,22.0
0.01,single,3,0.0,0.0,38.0,1.0,0->1,0.6240706620461806,970.0,16.0
0.01,single,3,1.0,1.0,44.0,2.0,1->2,0.6172335325912597,593.0,16.0
0.01,single,3,1.0,1.0,45.0,2.0,1->2,0.6161059111532264,593.0,6.0
0.01,single,3,1.0,1.0,47.0,2.0,1->2,0.6245180584847602,593.0,12.0
0.01,single,3,0.0,0.0,48.0,1.0,0->1,0.6587395087460625,970.0,31.0
0.01,single,3,0.0,0.0,51.0,1.0,0->1,0.617687146908792,970.0,15.0
0.01,single,3,1.0,1.0,55.0,2.0,1->2,0.6452530202554613,593.0,6.0
0.01,single,3,1.0,1.0,63.0,2.0,1->2,0.640233310714788,593.0,13.0
0.01,single,3,0.0,0.0,70.0,1.0,0->1,0.6155873236701319,970.0,16.0
0.01,single,3,70.0,1.0,71.0,2.0,1->2,0.592762441802315,16.0,11.0
0.01,single,3,0.0,0.0,74.0,1.0,0->1,0.6144320273525374,970.0,6.0
0.01,single,3,0.0,0.0,81.0,1.0,0->1,0.636397072603258,970.0,16.0
0.01,single,3,81.0,1.0,82.0,2.0,1->2,0.5694987076431433,16.0,15.0
0.01,single,3,1.0,1.0,91.0,2.0,1->2,0.6893188461409511,593.0,21.0
0.01,single,3,0.0,0.0,95.0,1.0,0->1,0.5973587780463082,970.0,7.0
0.01,single,3,1.0,1.0,138.0,2.0,1->2,0.6223349345645401,593.0,6.0
0.01,single,3,0.0,0.0,174.0,1.0,0->1,0.6285665890318175,970.0,12.0
0.01,single,3,1.0,1.0,184.0,2.0,1->2,0.6495481691901701,593.0,30.0
0.01,single,3,1.0,1.0,214.0,2.0,1->2,0.619847732042418,593.0,6.0
0.01,single,3,0.0,0.0,215.0,1.0,0->1,0.6418502512660009,970.0,14.0
0.01,single,3,0.0,0.0,220.0,1.0,0->1,0.6348199803087416,970.0,13.0
0.01,single,3,1.0,1.0,235.0,2.0,1->2,0.6478221412921047,593.0,7.0
0.01,single,3,1.0,1.0,260.0,2.0,1->2,0.62622805618814,593.0,16.0
0.01,single,3,1.0,1.0,280.0,2.0,1->2,0.6663543477327979,593.0,7.0
0.01,single,3,0.0,0.0,309.0,1.0,0->1,0.6247272440777752,970.0,16.0
0.01,single,3,1.0,1.0,328.0,2.0,1->2,0.63640783035814,593.0,10.0
0.01,single,3,1.0,1.0,350.0,2.0,1->2,0.664041038148448,593.0,14.0
0.01,single,3,1.0,1.0,380.0,2.0,1->2,0.6094399026244477,593.0,16.0
0.01,single,3,220.0,1.0,382.0,2.0,1->2,0.5411586675645224,13.0,8.0
0.01,single,3,22.0,1.0,385.0,2.0,1->2,0.5470656511069603,9.0,3.0
0.01,single,3,1.0,1.0,398.0,2.0,1->2,0.6308687358556107,593.0,8.0
0.01,single,3,1.0,1.0,425.0,2.0,1->2,0.5948723745929846,593.0,15.0
0.01,single,3,1.0,1.0,444.0,2.0,1->2,0.6339431183570448,593.0,12.0
0.01,single,3,1.0,1.0,497.0,2.0,1->2,0.6563729642276849,593.0,10.0
0.01,single,3,1.0,1.0,503.0,2.0,1->2,0.6245877811191116,593.0,5.0
0.01,single,3,0.0,0.0,505.0,1.0,0->1,0.6226213962656126,970.0,8.0
0.01,single,3,1.0,1.0,548.0,2.0,1->2,0.6387665127138283,593.0,15.0
0.01,single,3,0.0,0.0,564.0,1.0,0->1,0.6067799987243409,970.0,14.0
0.01,single,3,48.0,1.0,599.0,2.0,1->2,0.610548313982343,31.0,9.0
0.01,single,3,1.0,1.0,615.0,2.0,1->2,0.645307573981763,593.0,17.0
0.01,single,3,1.0,1.0,624.0,2.0,1->2,0.6448046918690228,593.0,12.0
0.01,single,3,0.0,0.0,708.0,1.0,0->1,0.6199156317458034,970.0,16.0
0.01,single,3,309.0,1.0,744.0,2.0,1->2,0.5876431460989894,16.0,8.0
0.01,single,3,0.0,0.0,767.0,1.0,0->1,0.6134631484931966,970.0,6.0
0.01,single,3,174.0,1.0,785.0,2.0,1->2,0.5595979152368591,12.0,12.0
0.01,single,3,767.0,1.0,794.0,2.0,1->2,0.538983197986004,6.0,6.0
0.01,single,3,0.0,0.0,858.0,1.0,0->1,0.6162732523979105,970.0,13.0
0.01,single,3,1.0,1.0,862.0,2.0,1->2,0.6353730746159155,593.0,14.0
0.01,single,3,0.0,0.0,865.0,1.0,0->1,0.622729587087912,970.0,10.0
0.01,single,3,51.0,1.0,886.0,2.0,1->2,0.556338222642794,15.0,13.0
0.01,single,3,1.0,1.0,926.0,2.0,1->2,0.619983011947658,593.0,5.0
0.01,single,3,1.0,1.0,933.0,2.0,1->2,0.6362569418276847,593.0,8.0
0.01,single,3,1.0,1.0,943.0,2.0,1->2,0.6420750872342773,593.0,8.0
0.01,single,3,1.0,1.0,974.0,2.0,1->2,0.6312996049059745,593.0,4.0
0.01,single,3,0.0,0.0,978.0,1.0,0->1,0.6114000658050973,970.0,13.0
0.01,single,3,1.0,1.0,1023.0,2.0,1->2,0.6189327301626426,593.0,11.0
0.01,single,3,1.0,1.0,1089.0,2.0,1->2,0.6235810452319097,593.0,6.0
0.01,single,3,0.0,0.0,1153.0,1.0,0->1,0.6199704157903944,970.0,4.0
0.01,single,3,1.0,1.0,1255.0,2.0,1->2,0.5991240386486689,593.0,2.0
0.01,single,3,1.0,1.0,1276.0,2.0,1->2,0.6065641956811606,593.0,7.0
0.01,single,3,0.0,0.0,1303.0,1.0,0->1,0.6083185796596603,970.0,8.0
0.01,single,3,1.0,1.0,1334.0,2.0,1->2,0.6573774397291077,593.0,11.0
0.01,single,3,1.0,1.0,1369.0,2.0,1->2,0.5994375816032382,593.0,5.0
0.01,single,3,0.0,0.0,1379.0,1.0,0->1,0.5742880065802399,970.0,7.0
0.01,single,3,1.0,1.0,1419.0,2.0,1->2,0.656237735838647,593.0,12.0
0.01,single,3,1.0,1.0,1451.0,2.0,1->2,0.6197839045269457,593.0,5.0
0.01,single,3,505.0,1.0,1586.0,2.0,1->2,0.4653829514732782,8.0,4.0
0.01,single,3,1.0,1.0,1677.0,2.0,1->2,0.6184482313678248,593.0,7.0
0.01,single,3,0.0,0.0,1716.0,1.0,0->1,0.6168121668277295,970.0,13.0
0.01,single,3,48.0,1.0,1764.0,2.0,1->2,0.6016735701659726,31.0,13.0
0.01,single,3,4.0,1.0,1795.0,2.0,1->2,0.5490170205837616,17.0,4.0
0.01,single,3,1.0,1.0,1805.0,2.0,1->2,0.6224849514350009,593.0,6.0
0.01,single,3,1716.0,1.0,1863.0,2.0,1->2,0.546875235321712,13.0,7.0
0.01,single,3,0.0,0.0,1869.0,1.0,0->1,0.6281661018837147,970.0,7.0
0.01,single,3,1.0,1.0,1893.0,2.0,1->2,0.6255697918562513,593.0,5.0
0.01,single,3,0.0,0.0,2015.0,1.0,0->1,0.6075931593151284,970.0,12.0
0.01,single,3,0.0,0.0,2087.0,1.0,0->1,0.6024342478582112,970.0,2.0
0.01,single,3,1.0,1.0,2200.0,2.0,1->2,0.629968817522445,593.0,9.0
0.01,single,3,858.0,1.0,2294.0,2.0,1->2,0.543598004261202,13.0,8.0
0.01,single,3,1.0,1.0,2329.0,2.0,1->2,0.6200675823307232,593.0,7.0
0.01,single,3,0.0,0.0,2361.0,1.0,0->1,0.6167529072713667,970.0,6.0
0.01,single,3,38.0,1.0,2364.0,2.0,1->2,0.5544601234447856,16.0,7.0
0.01,single,3,0.0,0.0,2456.0,1.0,0->1,0.6088190790058046,970.0,5.0
0.01,single,3,38.0,1.0,2548.0,2.0,1->2,0.540237412584537,16.0,7.0
0.01,single,3,0.0,0.0,2621.0,1.0,0->1,0.6324068741914479,970.0,7.0
0.01,single,3,48.0,1.0,2666.0,2.0,1->2,0.5254842035487471,31.0,7.0
0.01,single,3,2015.0,1.0,2720.0,2.0,1->2,0.5044355309138177,12.0,6.0
0.01,single,3,2361.0,1.0,2725.0,2.0,1->2,0.5772153926450642,6.0,6.0
0.01,single,3,564.0,1.0,2812.0,2.0,1->2,0.560842876734361,14.0,4.0
0.01,single,3,1379.0,1.0,2823.0,2.0,1->2,0.4540792196588293,7.0,3.0
0.01,single,3,1.0,1.0,2850.0,2.0,1->2,0.614862892949008,593.0,4.0
0.01,single,3,1.0,1.0,2879.0,2.0,1->2,0.6194311595999874,593.0,7.0
0.01,single,3,708.0,1.0,2972.0,2.0,1->2,0.5291973859976641,16.0,6.0
0.01,single,3,564.0,1.0,3026.0,2.0,1->2,0.5254598244143754,14.0,2.0
0.01,single,3,220.0,1.0,3028.0,2.0,1->2,0.4991396850829364,13.0,5.0
0.01,single,3,1.0,1.0,3050.0,2.0,1->2,0.6268598361105113,593.0,7.0
0.01,single,3,309.0,1.0,3057.0,2.0,1->2,0.5446931683571535,16.0,3.0
0.01,single,3,865.0,1.0,3063.0,2.0,1->2,0.5169204496591693,10.0,6.0
0.01,single,3,95.0,1.0,3109.0,2.0,1->2,0.4685194385293758,7.0,3.0
0.01,single,3,1.0,1.0,3120.0,2.0,1->2,0.6206461548611032,593.0,3.0
0.01,single,3,0.0,0.0,3162.0,1.0,0->1,0.586460965176635,970.0,10.0
0.01,single,3,2015.0,1.0,3193.0,2.0,1->2,0.4338823524889427,12.0,4.0
0.01,single,3,978.0,1.0,3201.0,2.0,1->2,0.4407515220922467,13.0,4.0
0.01,single,3,215.0,1.0,3220.0,2.0,1->2,0.5566551532755644,14.0,7.0
0.01,single,3,708.0,1.0,3236.0,2.0,1->2,0.4800149849269358,16.0,2.0
0.01,single,3,3162.0,1.0,3241.0,2.0,1->2,0.228099403840998,10.0,2.0
0.01,single,3,1.0,1.0,3244.0,2.0,1->2,0.596165950994037,593.0,4.0
0.01,single,3,2621.0,1.0,3247.0,2.0,1->2,0.5093852976490084,7.0,6.0
0.01,single,3,1303.0,1.0,3269.0,2.0,1->2,0.4020163333457486,8.0,2.0
0.01,single,3,1869.0,1.0,3275.0,2.0,1->2,0.5015320308436729,7.0,6.0
0.01,single,3,48.0,1.0,3279.0,2.0,1->2,0.5674646890009081,31.0,2.0
0.01,single,3,38.0,1.0,3280.0,2.0,1->2,0.4262839596362056,16.0,2.0
0.01,single,3,708.0,1.0,3281.0,2.0,1->2,0.4962003232286541,16.0,6.0
0.01,single,3,1.0,1.0,3292.0,2.0,1->2,0.5969806673673194,593.0,2.0
0.01,single,3,978.0,1.0,3296.0,2.0,1->2,0.4248082893796661,13.0,1.0
0.01,single,3,978.0,1.0,3298.0,2.0,1->2,0.4358884341311486,13.0,5.0
0.01,single,3,74.0,1.0,3303.0,2.0,1->2,0.4305463613457923,6.0,3.0
0.01,single,3,2087.0,1.0,3305.0,2.0,1->2,0.394787049108052,2.0,2.0
0.01,single,3,3162.0,1.0,3306.0,2.0,1->2,0.2634844303373815,10.0,1.0
0.01,single,3,564.0,1.0,3307.0,2.0,1->2,0.5313116251009347,14.0,4.0
0.01,single,3,0.0,0.0,3314.0,1.0,0->1,0.622695946053331,970.0,9.0
0.01,single,3,3314.0,1.0,3315.0,2.0,1->2,0.4164855222040786,9.0,1.0
0.01,single,3,0.0,0.0,3323.0,1.0,0->1,0.612412004057761,970.0,7.0
0.01,single,3,3323.0,1.0,3324.0,2.0,1->2,0.5158592225213284,7.0,7.0
0.01,single,3,3162.0,1.0,3326.0,2.0,1->2,0.3407708823567603,10.0,2.0
0.01,single,3,3162.0,1.0,3336.0,2.0,1->2,0.2957117379213646,10.0,2.0
0.01,single,3,0.0,0.0,3338.0,1.0,0->1,0.6044510437084853,970.0,2.0
0.01,single,3,3338.0,1.0,3339.0,2.0,1->2,0.3570053043469066,2.0,2.0
0.01,single,3,81.0,1.0,3342.0,2.0,1->2,0.4661913016842212,16.0,1.0
0.01,single,3,4.0,1.0,3347.0,2.0,1->2,0.5485263210838695,17.0,4.0
0.01,single,3,4.0,1.0,3348.0,2.0,1->2,0.5691375248966637,17.0,3.0
0.01,single,3,858.0,1.0,3349.0,2.0,1->2,0.4577803613556668,13.0,2.0
0.01,single,3,3314.0,1.0,3351.0,2.0,1->2,0.4937765814740457,9.0,6.0
0.01,single,3,2456.0,1.0,3354.0,2.0,1->2,0.422608308592941,5.0,3.0
0.01,single,3,4.0,1.0,3356.0,2.0,1->2,0.5449700694485397,17.0,4.0
0.01,single,3,978.0,1.0,3357.0,2.0,1->2,0.4394143807208587,13.0,1.0
0.01,single,3,3314.0,1.0,3359.0,2.0,1->2,0.472060520473069,9.0,2.0
0.01,single,3,215.0,1.0,3360.0,2.0,1->2,0.5477877048637629,14.0,1.0
0.01,single,3,0.0,0.0,3361.0,1.0,0->1,0.6216656208021233,970.0,3.0
0.01,single,3,1.0,1.0,3363.0,2.0,1->2,0.6018936119105807,593.0,2.0
0.01,single,3,1153.0,1.0,3373.0,2.0,1->2,0.3778878151245616,4.0,2.0
0.01,single,3,1.0,1.0,3374.0,2.0,1->2,0.6137620613214632,593.0,3.0
0.01,single,3,309.0,1.0,3375.0,2.0,1->2,0.5347749991529782,16.0,5.0
0.01,single,3,564.0,1.0,3377.0,2.0,1->2,0.5418899722336259,14.0,2.0
0.01,single,3,3361.0,1.0,3378.0,2.0,1->2,0.4296172084454311,3.0,3.0
0.01,single,3,1379.0,1.0,3379.0,2.0,1->2,0.5086939076563243,7.0,3.0
0.01,single,3,22.0,1.0,3385.0,2.0,1->2,0.5159104256353433,9.0,4.0
0.01,single,3,215.0,1.0,3386.0,2.0,1->2,0.5341001567864954,14.0,6.0
0.01,single,3,1303.0,1.0,3388.0,2.0,1->2,0.4414585588353523,8.0,4.0
0.01,single,3,1.0,1.0,3389.0,2.0,1->2,0.5961613933944291,593.0,2.0
0.01,single,3,865.0,1.0,3390.0,2.0,1->2,0.4760388233819924,10.0,4.0
0.01,single,3,3162.0,1.0,3391.0,2.0,1->2,0.3287064095969165,10.0,2.0
0.01,single,3,74.0,1.0,3392.0,2.0,1->2,0.3579349439710594,6.0,1.0
0.01,single,3,1153.0,1.0,3396.0,2.0,1->2,0.4605053075326414,4.0,2.0
0.01,single,3,564.0,1.0,3398.0,2.0,1->2,0.5313773314248579,14.0,1.0
0.01,single,3,2015.0,1.0,3399.0,2.0,1->2,0.4299426723759189,12.0,2.0
0.01,single,3,22.0,1.0,3401.0,2.0,1->2,0.4196653055919599,9.0,2.0
0.01,single,3,2456.0,1.0,3402.0,2.0,1->2,0.4440978730261032,5.0,2.0
0.01,single,3,0.0,0.0,3404.0,1.0,0->1,0.6308381463410982,970.0,7.0
0.01,single,3,3404.0,1.0,3405.0,2.0,1->2,0.5088725978499214,7.0,5.0
0.01,single,3,505.0,1.0,3406.0,2.0,1->2,0.4781770362616908,8.0,3.0
0.01,single,3,4.0,1.0,3407.0,2.0,1->2,0.5195237793959459,17.0,1.0
0.01,single,3,74.0,1.0,3408.0,2.0,1->2,0.4808296688329627,6.0,2.0
0.01,single,3,3404.0,1.0,3409.0,2.0,1->2,0.4615092664894694,7.0,1.0
0.01,single,3,1716.0,1.0,3410.0,2.0,1->2,0.5162230534064678,13.0,4.0
0.01,single,3,1869.0,1.0,3411.0,2.0,1->2,0.4672757705050158,7.0,1.0
0.01,single,3,978.0,1.0,3412.0,2.0,1->2,0.4364645281093227,13.0,2.0
0.01,single,3,70.0,1.0,3413.0,2.0,1->2,0.5458775200537971,16.0,2.0
0.01,single,3,708.0,1.0,3414.0,2.0,1->2,0.5278410455780738,16.0,2.0
0.01,single,3,564.0,1.0,3415.0,2.0,1->2,0.5317123301601598,14.0,1.0
0.01,single,3,858.0,1.0,3416.0,2.0,1->2,0.4803840978641109,13.0,3.0
0.01,single,3,70.0,1.0,3417.0,2.0,1->2,0.5395857995182037,16.0,1.0
0.01,single,3,70.0,1.0,3418.0,2.0,1->2,0.5430224574609606,16.0,2.0
0.01,single,3,1716.0,1.0,3419.0,2.0,1->2,0.4669694436114927,13.0,2.0
0.01,single,3,1303.0,1.0,3420.0,2.0,1->2,0.4461008956097209,8.0,2.0
0.01,single,3,51.0,1.0,3421.0,2.0,1->2,0.4460913880068985,15.0,2.0
0.01,single,3,95.0,1.0,3422.0,2.0,1->2,0.4669989584826613,7.0,2.0
0.01,single,3,3162.0,1.0,3423.0,2.0,1->2,0.3061993515341644,10.0,1.0
0.01,single,3,1379.0,1.0,3424.0,2.0,1->2,0.4291886452563346,7.0,1.0
0.01,single,3,95.0,1.0,3425.0,2.0,1->2,0.4712159901963084,7.0,1.0
0.01,single,3,1.0,1.0,3426.0,2.0,1->2,0.5825223191396781,593.0,1.0
0.01,single,3,95.0,1.0,3427.0,2.0,1->2,0.4643813992724383,7.0,1.0
0.01,single,3,2621.0,1.0,3428.0,2.0,1->2,0.4253756839624108,7.0,1.0
0.01,single,3,505.0,1.0,3429.0,2.0,1->2,0.4622661386321801,8.0,1.0
0.01,single,3,3404.0,1.0,3430.0,2.0,1->2,0.5148980169767776,7.0,1.0
0.01,single,3,4.0,1.0,3431.0,2.0,1->2,0.5388772274521314,17.0,1.0
0.001,single,2,0.0,0.0,1.0,1.0,0->1,0.4218164740087348,970.0,390.0
0.001,single,2,1.0,1.0,2.0,2.0,1->2,0.6688917167543428,390.0,18.0
0.001,single,2,1.0,1.0,5.0,2.0,1->2,0.6710655720275023,390.0,9.0
0.001,single,2,0.0,0.0,8.0,1.0,0->1,0.6446695164245687,970.0,19.0
0.001,single,2,8.0,1.0,14.0,2.0,1->2,0.5872361706029974,19.0,8.0
0.001,single,2,0.0,0.0,17.0,1.0,0->1,0.635817729588679,970.0,10.0
0.001,single,2,0.0,0.0,23.0,1.0,0->1,0.6396983375393156,970.0,16.0
0.001,single,2,1.0,1.0,27.0,2.0,1->2,0.659213861746177,390.0,12.0
0.001,single,2,0.0,0.0,41.0,1.0,0->1,0.6383375005196265,970.0,16.0
0.001,single,2,0.0,0.0,49.0,1.0,0->1,0.6305839961547571,970.0,13.0
0.001,single,2,0.0,0.0,51.0,1.0,0->1,0.6346019456763606,970.0,12.0
0.001,single,2,0.0,0.0,56.0,1.0,0->1,0.6367457600776253,970.0,15.0
0.001,single,2,1.0,1.0,58.0,2.0,1->2,0.6294171676269309,390.0,8.0
0.001,single,2,0.0,0.0,63.0,1.0,0->1,0.6324196998157184,970.0,12.0
0.001,single,2,0.0,0.0,72.0,1.0,0->1,0.6278923047984579,970.0,19.0
0.001,single,2,56.0,1.0,102.0,2.0,1->2,0.5401755000104244,15.0,9.0
0.001,single,2,0.0,0.0,110.0,1.0,0->1,0.6122777369934168,970.0,3.0
0.001,single,2,0.0,0.0,125.0,1.0,0->1,0.6594682192202104,970.0,20.0
0.001,single,2,1.0,1.0,151.0,2.0,1->2,0.6296687019035071,390.0,22.0
0.001,single,2,0.0,0.0,163.0,1.0,0->1,0.6487903126792469,970.0,46.0
0.001,single,2,1.0,1.0,178.0,2.0,1->2,0.6457649947269708,390.0,7.0
0.001,single,2,1.0,1.0,190.0,2.0,1->2,0.680035131213901,390.0,22.0
0.001,single,2,1.0,1.0,191.0,2.0,1->2,0.653549934439994,390.0,6.0
0.001,single,2,0.0,0.0,198.0,1.0,0->1,0.6445614926799476,970.0,10.0
0.001,single,2,0.0,0.0,228.0,1.0,0->1,0.6477589341717762,970.0,17.0
0.001,single,2,1.0,1.0,235.0,2.0,1->2,0.6621770106958917,390.0,17.0
0.001,single,2,1.0,1.0,268.0,2.0,1->2,0.6475477095783874,390.0,10.0
0.001,single,2,0.0,0.0,278.0,1.0,0->1,0.6248609170888916,970.0,16.0
0.001,single,2,0.0,0.0,303.0,1.0,0->1,0.6576116494757256,970.0,18.0
0.001,single,2,1.0,1.0,344.0,2.0,1->2,0.6440444901809106,390.0,17.0
0.001,single,2,0.0,0.0,358.0,1.0,0->1,0.6321157217892042,970.0,26.0
0.001,single,2,358.0,1.0,359.0,2.0,1->2,0.61789621970974,26.0,17.0
0.001,single,2,0.0,0.0,403.0,1.0,0->1,0.6474650157688765,970.0,15.0
0.001,single,2,0.0,0.0,433.0,1.0,0->1,0.6429553133965622,970.0,11.0
0.001,single,2,433.0,1.0,434.0,2.0,1->2,0.5497577981228463,11.0,11.0
0.001,single,2,0.0,0.0,496.0,1.0,0->1,0.6284513028976836,970.0,25.0
0.001,single,2,0.0,0.0,531.0,1.0,0->1,0.6379836455964412,970.0,19.0
0.001,single,2,0.0,0.0,588.0,1.0,0->1,0.6502771025427411,970.0,9.0
0.001,single,2,278.0,1.0,639.0,2.0,1->2,0.518236004129406,16.0,9.0
0.001,single,2,496.0,1.0,657.0,2.0,1->2,0.5861615407868733,25.0,11.0
0.001,single,2,1.0,1.0,669.0,2.0,1->2,0.7054625459830424,390.0,23.0
0.001,single,2,41.0,1.0,670.0,2.0,1->2,0.5488719346259979,16.0,8.0
0.001,single,2,403.0,1.0,804.0,2.0,1->2,0.5295744305336576,15.0,13.0
0.001,single,2,1.0,1.0,832.0,2.0,1->2,0.665348357909786,390.0,12.0
0.001,single,2,1.0,1.0,1125.0,2.0,1->2,0.659809071829818,390.0,19.0
0.001,single,2,1.0,1.0,1145.0,2.0,1->2,0.6594857495091042,390.0,10.0
0.001,single,2,0.0,0.0,1153.0,1.0,0->1,0.6276223777890602,970.0,13.0
0.001,single,2,0.0,0.0,1347.0,1.0,0->1,0.6439380209481613,970.0,12.0
0.001,single,2,1.0,1.0,1423.0,2.0,1->2,0.6502380976798652,390.0,6.0
0.001,single,2,163.0,1.0,1436.0,2.0,1->2,0.6443141650385121,46.0,20.0
0.001,single,2,63.0,1.0,1697.0,2.0,1->2,0.5373179705868886,12.0,10.0
0.001,single,2,1347.0,1.0,1859.0,2.0,1->2,0.4701979877374373,12.0,5.0
0.001,single,2,1.0,1.0,2001.0,2.0,1->2,0.6705491066157115,390.0,13.0
0.001,single,2,1.0,1.0,2081.0,2.0,1->2,0.6491337423230702,390.0,11.0
0.001,single,2,531.0,1.0,2207.0,2.0,1->2,0.5836887675023429,19.0,12.0
0.001,single,2,0.0,0.0,2550.0,1.0,0->1,0.6484933536503283,970.0,16.0
0.001,single,2,1.0,1.0,2713.0,2.0,1->2,0.6695009899084806,390.0,14.0
0.001,single,2,1.0,1.0,2792.0,2.0,1->2,0.6477936480016393,390.0,14.0
0.001,single,2,49.0,1.0,2876.0,2.0,1->2,0.5603153492207538,13.0,12.0
0.001,single,2,0.0,0.0,3344.0,1.0,0->1,0.6337412642777069,970.0,11.0
0.001,single,2,3344.0,1.0,3345.0,2.0,1->2,0.5445278724069275,11.0,11.0
0.001,single,2,163.0,1.0,3590.0,2.0,1->2,0.629926144978565,46.0,7.0
0.001,single,2,1.0,1.0,3847.0,2.0,1->2,0.6713440859004933,390.0,9.0
0.001,single,2,63.0,1.0,3994.0,2.0,1->2,0.4937412779552566,12.0,2.0
0.001,single,2,1.0,1.0,4046.0,2.0,1->2,0.6420810138517937,390.0,7.0
0.001,single,2,1153.0,1.0,4089.0,2.0,1->2,0.5447474480864862,13.0,9.0
0.001,single,2,1.0,1.0,4099.0,2.0,1->2,0.6555342393904702,390.0,12.0
0.001,single,2,51.0,1.0,4395.0,2.0,1->2,0.5785728487672858,12.0,7.0
0.001,single,2,0.0,0.0,4412.0,1.0,0->1,0.6156546202920565,970.0,4.0
0.001,single,2,23.0,1.0,5001.0,2.0,1->2,0.5651296958453828,16.0,15.0
0.001,single,2,0.0,0.0,5326.0,1.0,0->1,0.6270686475124451,970.0,11.0
0.001,single,2,1.0,1.0,5363.0,2.0,1->2,0.6626742645825608,390.0,6.0
0.001,single,2,1.0,1.0,5511.0,2.0,1->2,0.6832131924962346,390.0,18.0
0.001,single,2,0.0,0.0,5590.0,1.0,0->1,0.6316708172858821,970.0,10.0
0.001,single,2,5590.0,1.0,5591.0,2.0,1->2,0.5686394651316483,10.0,6.0
0.001,single,2,0.0,0.0,5634.0,1.0,0->1,0.6401618514143426,970.0,16.0
0.001,single,2,0.0,0.0,5812.0,1.0,0->1,0.6397849301735741,970.0,14.0
0.001,single,2,5326.0,1.0,6134.0,2.0,1->2,0.5264757377938413,11.0,6.0
0.001,single,2,278.0,1.0,6190.0,2.0,1->2,0.4970088867277512,16.0,4.0
0.001,single,2,358.0,1.0,6405.0,2.0,1->2,0.5780134130781511,26.0,4.0
0.001,single,2,1.0,1.0,6430.0,2.0,1->2,0.6595363174629368,390.0,12.0
0.001,single,2,0.0,0.0,6669.0,1.0,0->1,0.6333659265592829,970.0,11.0
0.001,single,2,0.0,0.0,6687.0,1.0,0->1,0.6337589332720197,970.0,10.0
0.001,single,2,1.0,1.0,6988.0,2.0,1->2,0.6306984702830978,390.0,11.0
0.001,single,2,125.0,1.0,7108.0,2.0,1->2,0.5477887299159986,20.0,10.0
0.001,single,2,0.0,0.0,7305.0,1.0,0->1,0.6223453059552396,970.0,6.0
0.001,single,2,5634.0,1.0,7381.0,2.0,1->2,0.5112242746567748,16.0,6.0
0.001,single,2,358.0,1.0,7389.0,2.0,1->2,0.5217798833654685,26.0,3.0
0.001,single,2,1.0,1.0,7439.0,2.0,1->2,0.6289828909335898,390.0,6.0
0.001,single,2,303.0,1.0,7452.0,2.0,1->2,0.5982341303915683,18.0,14.0
0.001,single,2,56.0,1.0,7475.0,2.0,1->2,0.5359639562292837,15.0,6.0
0.001,single,2,0.0,0.0,7594.0,1.0,0->1,0.6443604713031751,970.0,10.0
0.001,single,2,0.0,0.0,7828.0,1.0,0->1,0.6412923401301258,970.0,6.0
0.001,single,2,588.0,1.0,8562.0,2.0,1->2,0.523146848640563,9.0,5.0
0.001,single,2,2550.0,1.0,8567.0,2.0,1->2,0.450086425845895,16.0,2.0
0.001,single,2,1.0,1.0,8575.0,2.0,1->2,0.6257992883819246,390.0,5.0
0.001,single,2,0.0,0.0,8614.0,1.0,0->1,0.6181218869843192,970.0,8.0
0.001,single,2,1.0,1.0,8671.0,2.0,1->2,0.6433407965844541,390.0,7.0
0.001,single,2,0.0,0.0,8741.0,1.0,0->1,0.6282592539197234,970.0,7.0
0.001,single,2,0.0,0.0,8744.0,1.0,0->1,0.6267684718441029,970.0,10.0
0.001,single,2,228.0,1.0,8776.0,2.0,1->2,0.5142429429444603,17.0,3.0
0.001,single,2,1.0,1.0,8812.0,2.0,1->2,0.6297585539338854,390.0,4.0
0.001,single,2,1.0,1.0,8813.0,2.0,1->2,0.6498974845712939,390.0,7.0
0.001,single,2,0.0,0.0,8814.0,1.0,0->1,0.6313669760982242,970.0,3.0
0.001,single,2,496.0,1.0,8959.0,2.0,1->2,0.5857187812884594,25.0,9.0
0.001,single,2,278.0,1.0,8989.0,2.0,1->2,0.4837449519068585,16.0,3.0
0.001,single,2,8744.0,1.0,9075.0,2.0,1->2,0.4453079494905392,10.0,3.0
0.001,single,2,198.0,1.0,9086.0,2.0,1->2,0.5403821753602903,10.0,4.0
0.001,single,2,1.0,1.0,9133.0,2.0,1->2,0.6545573563318355,390.0,5.0
0.001,single,2,4412.0,1.0,9137.0,2.0,1->2,0.3304957198183257,4.0,2.0
0.001,single,2,0.0,0.0,9218.0,1.0,0->1,0.606277148647706,970.0,3.0
0.001,single,2,0.0,0.0,9250.0,1.0,0->1,0.6306387307225636,970.0,6.0
0.001,single,2,7594.0,1.0,9269.0,2.0,1->2,0.5481949862667763,10.0,9.0
0.001,single,2,6687.0,1.0,9278.0,2.0,1->2,0.5312107524963385,10.0,4.0
0.001,single,2,5590.0,1.0,9301.0,2.0,1->2,0.5340176678464518,10.0,3.0
0.001,single,2,0.0,0.0,9322.0,1.0,0->1,0.6336597443039574,970.0,6.0
0.001,single,2,1347.0,1.0,9333.0,2.0,1->2,0.5092863663917325,12.0,3.0
0.001,single,2,163.0,1.0,9334.0,2.0,1->2,0.6029138358022714,46.0,6.0
