gamma,experiment_type,run_id,parent_id,parent_layer,child_id,child_layer,layer_transition,js_distance,parent_doc_count,child_doc_count
0.001,single,3,489.0,1.0,6874.0,2.0,1->2,0.3581790757089363,9.0,3.0
0.001,single,3,6874.0,2.0,6875.0,3.0,2->3,0.3373394366262182,3.0,3.0
0.001,single,3,6434.0,2.0,6876.0,3.0,2->3,0.5060976522190014,10.0,3.0
0.001,single,3,6655.0,2.0,6877.0,3.0,2->3,0.3844497710241847,7.0,2.0
0.001,single,3,4600.0,1.0,6878.0,2.0,1->2,0.3829835941484938,15.0,1.0
0.001,single,3,6878.0,2.0,6879.0,3.0,2->3,0.2434626033963686,1.0,1.0
0.001,single,3,30.0,2.0,6880.0,3.0,2->3,0.5178258479511438,17.0,2.0
0.001,single,3,79.0,2.0,6881.0,3.0,2->3,0.5321993185329471,24.0,2.0
0.001,single,3,6425.0,2.0,6882.0,3.0,2->3,0.5198549281125961,6.0,3.0
0.001,single,3,6704.0,2.0,6883.0,3.0,2->3,0.4198729037446331,4.0,3.0
0.001,single,3,3904.0,2.0,6884.0,3.0,2->3,0.4358267989289991,12.0,1.0
0.001,single,3,5623.0,2.0,6885.0,3.0,2->3,0.419878828929802,8.0,2.0
0.001,single,3,749.0,1.0,6886.0,2.0,1->2,0.3841363544863319,25.0,1.0
0.001,single,3,6886.0,2.0,6887.0,3.0,2->3,0.3375524643459064,1.0,1.0
0.001,single,3,2262.0,2.0,6888.0,3.0,2->3,0.4915894916150104,8.0,3.0
0.001,single,3,1324.0,2.0,6889.0,3.0,2->3,0.5025610384303127,7.0,4.0
0.001,single,3,6856.0,2.0,6890.0,3.0,2->3,0.3654538709645185,8.0,1.0
0.001,single,3,3457.0,2.0,6891.0,3.0,2->3,0.4265832490868051,6.0,1.0
0.001,single,3,893.0,1.0,6892.0,2.0,1->2,0.3768364657429903,23.0,1.0
0.001,single,3,6892.0,2.0,6893.0,3.0,2->3,0.2698789700632409,1.0,1.0
0.001,single,3,3263.0,2.0,6894.0,3.0,2->3,0.4459848191739912,4.0,2.0
0.001,single,3,6856.0,2.0,6895.0,3.0,2->3,0.4006953205057493,8.0,1.0
0.001,single,3,6799.0,2.0,6896.0,3.0,2->3,0.3977992301570464,4.0,2.0
0.001,single,3,6841.0,2.0,6897.0,3.0,2->3,0.2722848619525173,1.0,1.0
0.001,single,3,6434.0,2.0,6898.0,3.0,2->3,0.4144795873069993,10.0,1.0
0.001,single,3,4731.0,2.0,6899.0,3.0,2->3,0.3766055975281399,6.0,1.0
0.001,single,3,603.0,2.0,6900.0,3.0,2->3,0.516763680492427,10.0,2.0
0.001,single,3,6866.0,2.0,6901.0,3.0,2->3,0.343372054228223,7.0,1.0
0.001,single,3,3374.0,1.0,6902.0,2.0,1->2,0.4065186282055607,17.0,1.0
0.001,single,3,6902.0,2.0,6903.0,3.0,2->3,0.351570784150596,1.0,1.0
0.001,single,3,6409.0,2.0,6904.0,3.0,2->3,0.4342840049619615,7.0,1.0
0.001,single,3,115.0,1.0,6905.0,2.0,1->2,0.4440679966228782,15.0,1.0
0.001,single,3,6905.0,2.0,6906.0,3.0,2->3,0.2852639528094105,1.0,1.0
0.001,single,3,4022.0,2.0,6907.0,3.0,2->3,0.3435142209314673,6.0,1.0
0.001,single,3,6567.0,2.0,6908.0,3.0,2->3,0.3936922273728613,3.0,1.0
0.001,single,3,3904.0,2.0,6909.0,3.0,2->3,0.3907974732542564,12.0,1.0
0.001,single,3,4384.0,1.0,6910.0,2.0,1->2,0.3085337120053426,7.0,1.0
0.001,single,3,6910.0,2.0,6911.0,3.0,2->3,0.2629925430948391,1.0,1.0
0.001,single,3,6787.0,2.0,6912.0,3.0,2->3,0.5163219599955642,6.0,1.0
0.001,single,3,3467.0,2.0,6913.0,3.0,2->3,0.4850167365135983,9.0,2.0
0.05,single,1,0.0,0.0,1.0,1.0,0->1,0.4679744066430827,970.0,797.0
0.05,single,1,1.0,1.0,2.0,2.0,1->2,0.561241460792549,797.0,456.0
0.05,single,1,2.0,2.0,3.0,3.0,2->3,0.6766008543524255,456.0,30.0
0.05,single,1,0.0,0.0,8.0,1.0,0->1,0.6469412637543215,970.0,14.0
0.05,single,1,0.0,0.0,19.0,1.0,0->1,0.6363319921925259,970.0,25.0
0.05,single,1,2.0,2.0,26.0,3.0,2->3,0.6547794325921634,456.0,11.0
0.05,single,1,2.0,2.0,38.0,3.0,2->3,0.6573106445592248,456.0,6.0
0.05,single,1,2.0,2.0,41.0,3.0,2->3,0.665975318777194,456.0,9.0
0.05,single,1,2.0,2.0,55.0,3.0,2->3,0.6493380093740176,456.0,16.0
0.05,single,1,1.0,1.0,57.0,2.0,1->2,0.633247692980316,797.0,31.0
0.05,single,1,19.0,1.0,62.0,2.0,1->2,0.5929332234647755,25.0,8.0
0.05,single,1,0.0,0.0,89.0,1.0,0->1,0.6515788440360308,970.0,10.0
0.05,single,1,0.0,0.0,100.0,1.0,0->1,0.6452191745036003,970.0,14.0
0.05,single,1,100.0,1.0,101.0,2.0,1->2,0.4759163158858038,14.0,14.0
0.05,single,1,2.0,2.0,103.0,3.0,2->3,0.6243162370601487,456.0,5.0
0.05,single,1,2.0,2.0,119.0,3.0,2->3,0.6518945111037824,456.0,4.0
0.05,single,1,0.0,0.0,130.0,1.0,0->1,0.6335991288992777,970.0,6.0
0.05,single,1,1.0,1.0,199.0,2.0,1->2,0.6100973766349117,797.0,10.0
0.05,single,1,0.0,0.0,298.0,1.0,0->1,0.6103292626768168,970.0,15.0
0.05,single,1,199.0,2.0,331.0,3.0,2->3,0.4658247098042564,10.0,4.0
0.05,single,1,2.0,2.0,335.0,3.0,2->3,0.6756799908748401,456.0,19.0
0.05,single,1,2.0,2.0,426.0,3.0,2->3,0.6548932762264839,456.0,11.0
0.05,single,1,2.0,2.0,510.0,3.0,2->3,0.6647577276585233,456.0,12.0
0.05,single,1,2.0,2.0,541.0,3.0,2->3,0.6451049290831598,456.0,13.0
0.05,single,1,2.0,2.0,613.0,3.0,2->3,0.6281347323564191,456.0,14.0
0.05,single,1,2.0,2.0,660.0,3.0,2->3,0.6693718334519683,456.0,10.0
0.05,single,1,2.0,2.0,704.0,3.0,2->3,0.6422061995144508,456.0,23.0
0.05,single,1,2.0,2.0,705.0,3.0,2->3,0.6537374522074259,456.0,14.0
0.05,single,1,2.0,2.0,870.0,3.0,2->3,0.6612270433549691,456.0,10.0
0.05,single,1,2.0,2.0,888.0,3.0,2->3,0.6453264432570729,456.0,8.0
0.05,single,1,2.0,2.0,1002.0,3.0,2->3,0.6630344430358747,456.0,15.0
0.05,single,1,1.0,1.0,1013.0,2.0,1->2,0.6487210070148546,797.0,11.0
0.05,single,1,1.0,1.0,1233.0,2.0,1->2,0.6497761724601705,797.0,6.0
0.05,single,1,2.0,2.0,1302.0,3.0,2->3,0.6500264079102003,456.0,11.0
0.05,single,1,101.0,2.0,1350.0,3.0,2->3,0.528741752290037,14.0,12.0
0.05,single,1,1.0,1.0,1351.0,2.0,1->2,0.6280923593275487,797.0,10.0
0.05,single,1,130.0,1.0,1431.0,2.0,1->2,0.3567712767970991,6.0,1.0
0.05,single,1,2.0,2.0,1516.0,3.0,2->3,0.6708091937959038,456.0,21.0
0.05,single,1,1351.0,2.0,1745.0,3.0,2->3,0.5608449718817261,10.0,10.0
0.05,single,1,1.0,1.0,1749.0,2.0,1->2,0.6465553192878732,797.0,14.0
0.05,single,1,19.0,1.0,1822.0,2.0,1->2,0.5302709790465697,25.0,12.0
0.05,single,1,1822.0,2.0,1851.0,3.0,2->3,0.5301912841457291,12.0,10.0
0.05,single,1,1.0,1.0,1897.0,2.0,1->2,0.6018953049588143,797.0,2.0
0.05,single,1,0.0,0.0,1972.0,1.0,0->1,0.6478097324256128,970.0,16.0
0.05,single,1,298.0,1.0,2023.0,2.0,1->2,0.3200657875076976,15.0,8.0
0.05,single,1,2.0,2.0,2124.0,3.0,2->3,0.6768463255962067,456.0,11.0
0.05,single,1,2.0,2.0,2458.0,3.0,2->3,0.592783055591063,456.0,13.0
0.05,single,1,2.0,2.0,2487.0,3.0,2->3,0.6507786891333066,456.0,9.0
0.05,single,1,1.0,1.0,2642.0,2.0,1->2,0.6258279908745737,797.0,15.0
0.05,single,1,2.0,2.0,2669.0,3.0,2->3,0.6521923873510312,456.0,13.0
0.05,single,1,2023.0,2.0,2730.0,3.0,2->3,0.503594407835855,8.0,8.0
0.05,single,1,2.0,2.0,2737.0,3.0,2->3,0.6195202059908993,456.0,5.0
0.05,single,1,1897.0,2.0,2807.0,3.0,2->3,0.3996634522614729,2.0,2.0
0.05,single,1,1.0,1.0,2843.0,2.0,1->2,0.6283193318198623,797.0,13.0
0.05,single,1,57.0,2.0,2943.0,3.0,2->3,0.5712124282750343,31.0,18.0
0.05,single,1,2.0,2.0,3256.0,3.0,2->3,0.6651408884468601,456.0,10.0
0.05,single,1,1.0,1.0,3503.0,2.0,1->2,0.6347013256571412,797.0,11.0
0.05,single,1,2.0,2.0,3566.0,3.0,2->3,0.6641558535117061,456.0,14.0
0.05,single,1,3503.0,2.0,3764.0,3.0,2->3,0.5486580645461926,11.0,11.0
0.05,single,1,1.0,1.0,3822.0,2.0,1->2,0.6480406314901472,797.0,19.0
0.05,single,1,1.0,1.0,3883.0,2.0,1->2,0.619474699441211,797.0,12.0
0.05,single,1,1749.0,2.0,3976.0,3.0,2->3,0.4998585427656736,14.0,10.0
0.05,single,1,2.0,2.0,4439.0,3.0,2->3,0.6772516377812745,456.0,25.0
0.05,single,1,1972.0,1.0,4551.0,2.0,1->2,0.4878838448118404,16.0,7.0
0.05,single,1,4551.0,2.0,4552.0,3.0,2->3,0.485253241742288,7.0,7.0
0.05,single,1,0.0,0.0,4598.0,1.0,0->1,0.640993289939191,970.0,14.0
0.05,single,1,4598.0,1.0,4599.0,2.0,1->2,0.5054151092603685,14.0,13.0
0.05,single,1,4599.0,2.0,4600.0,3.0,2->3,0.5273373462935643,13.0,3.0
0.05,single,1,1.0,1.0,4798.0,2.0,1->2,0.6299529140378806,797.0,18.0
0.05,single,1,2.0,2.0,4976.0,3.0,2->3,0.6555881537862862,456.0,12.0
0.05,single,1,2.0,2.0,5563.0,3.0,2->3,0.6541664139603603,456.0,12.0
0.05,single,1,1.0,1.0,5771.0,2.0,1->2,0.6503687125845377,797.0,16.0
0.05,single,1,1.0,1.0,5804.0,2.0,1->2,0.6156061123048789,797.0,6.0
0.05,single,1,2.0,2.0,6148.0,3.0,2->3,0.6221480528891609,456.0,7.0
0.05,single,1,2.0,2.0,6349.0,3.0,2->3,0.6362652774726184,456.0,5.0
0.05,single,1,0.0,0.0,6407.0,1.0,0->1,0.6066531523112322,970.0,14.0
0.05,single,1,6407.0,1.0,6554.0,2.0,1->2,0.4303932587110605,14.0,6.0
0.05,single,1,6554.0,2.0,6555.0,3.0,2->3,0.4117000040154833,6.0,4.0
0.05,single,1,4798.0,2.0,6990.0,3.0,2->3,0.5132104709011082,18.0,4.0
0.05,single,1,3822.0,2.0,7129.0,3.0,2->3,0.5394912805716781,19.0,10.0
0.05,single,1,1.0,1.0,7409.0,2.0,1->2,0.6197545505750532,797.0,14.0
0.05,single,1,0.0,0.0,7652.0,1.0,0->1,0.6498989064882136,970.0,6.0
0.05,single,1,7409.0,2.0,7662.0,3.0,2->3,0.4674180098719722,14.0,9.0
0.05,single,1,1.0,1.0,8014.0,2.0,1->2,0.6018953049588143,797.0,3.0
0.05,single,1,8014.0,2.0,8105.0,3.0,2->3,0.2726806531118538,3.0,2.0
0.05,single,1,2.0,2.0,8222.0,3.0,2->3,0.6203904562857672,456.0,4.0
0.05,single,1,1.0,1.0,8253.0,2.0,1->2,0.6478720623607207,797.0,14.0
0.05,single,1,1.0,1.0,8426.0,2.0,1->2,0.6301160909845711,797.0,14.0
0.05,single,1,8426.0,2.0,8427.0,3.0,2->3,0.5037868046024112,14.0,6.0
0.05,single,1,2843.0,2.0,8581.0,3.0,2->3,0.5382034960525777,13.0,7.0
0.05,single,1,2642.0,2.0,8696.0,3.0,2->3,0.4302944887979305,15.0,5.0
0.05,single,1,0.0,0.0,8782.0,1.0,0->1,0.6381744981814704,970.0,5.0
0.05,single,1,2.0,2.0,8854.0,3.0,2->3,0.6334556128771837,456.0,6.0
0.05,single,1,1.0,1.0,9491.0,2.0,1->2,0.6267282737248285,797.0,15.0
0.05,single,1,8253.0,2.0,9904.0,3.0,2->3,0.5578109473582069,14.0,9.0
0.05,single,1,2.0,2.0,10150.0,3.0,2->3,0.6421186627601928,456.0,6.0
0.05,single,1,1.0,1.0,11026.0,2.0,1->2,0.6344541118752871,797.0,14.0
0.05,single,1,11026.0,2.0,11113.0,3.0,2->3,0.5444105762237622,14.0,13.0
0.05,single,1,1.0,1.0,11140.0,2.0,1->2,0.6029011358134544,797.0,3.0
0.05,single,1,2.0,2.0,11353.0,3.0,2->3,0.6314184863818038,456.0,7.0
0.05,single,1,9491.0,2.0,11388.0,3.0,2->3,0.4607240271718401,15.0,2.0
0.05,single,1,3883.0,2.0,12190.0,3.0,2->3,0.5145819649265372,12.0,11.0
0.05,single,1,2642.0,2.0,12327.0,3.0,2->3,0.4084936562479437,15.0,2.0
0.05,single,1,1.0,1.0,12751.0,2.0,1->2,0.6039145971371973,797.0,9.0
0.05,single,1,12751.0,2.0,12752.0,3.0,2->3,0.4383062774298661,9.0,6.0
0.05,single,1,0.0,0.0,12885.0,1.0,0->1,0.6389357425428571,970.0,12.0
0.05,single,1,2642.0,2.0,12978.0,3.0,2->3,0.4132245310420526,15.0,2.0
0.05,single,1,1.0,1.0,12997.0,2.0,1->2,0.6153600319239297,797.0,10.0
0.05,single,1,1.0,1.0,13129.0,2.0,1->2,0.6131651569460276,797.0,5.0
0.05,single,1,13129.0,2.0,13161.0,3.0,2->3,0.4551585515761162,5.0,4.0
0.05,single,1,0.0,0.0,13324.0,1.0,0->1,0.6062143628075934,970.0,6.0
0.05,single,1,1972.0,1.0,13398.0,2.0,1->2,0.4464025606285287,16.0,2.0
0.05,single,1,13398.0,2.0,13399.0,3.0,2->3,0.2981833830518267,2.0,2.0
0.05,single,1,8.0,1.0,13422.0,2.0,1->2,0.5003759671250199,14.0,10.0
0.05,single,1,12997.0,2.0,13474.0,3.0,2->3,0.4249915734197826,10.0,3.0
0.05,single,1,2.0,2.0,13575.0,3.0,2->3,0.6383473747820085,456.0,4.0
0.05,single,1,1.0,1.0,13578.0,2.0,1->2,0.63845145624562,797.0,4.0
0.05,single,1,13422.0,2.0,13658.0,3.0,2->3,0.4405109159982544,10.0,6.0
0.05,single,1,5771.0,2.0,13719.0,3.0,2->3,0.5929932896591397,16.0,14.0
0.05,single,1,1.0,1.0,13730.0,2.0,1->2,0.6469365075915837,797.0,6.0
0.05,single,1,8426.0,2.0,13737.0,3.0,2->3,0.5154768452759669,14.0,8.0
0.05,single,1,62.0,2.0,13751.0,3.0,2->3,0.5458628734819744,8.0,7.0
0.05,single,1,13730.0,2.0,13804.0,3.0,2->3,0.4272652022750403,6.0,1.0
0.05,single,1,1749.0,2.0,13813.0,3.0,2->3,0.4908206980523216,14.0,4.0
0.05,single,1,13578.0,2.0,13866.0,3.0,2->3,0.4021118900569934,4.0,4.0
0.05,single,1,4798.0,2.0,13896.0,3.0,2->3,0.5610515262432858,18.0,9.0
0.05,single,1,0.0,0.0,13985.0,1.0,0->1,0.6339146473652094,970.0,6.0
0.05,single,1,13985.0,1.0,13986.0,2.0,1->2,0.4131930051838454,6.0,3.0
0.05,single,1,11140.0,2.0,14040.0,3.0,2->3,0.3752269918887669,3.0,3.0
0.05,single,1,1.0,1.0,14072.0,2.0,1->2,0.6169916973014564,797.0,5.0
0.05,single,1,1972.0,1.0,14074.0,2.0,1->2,0.4535378901334855,16.0,7.0
0.05,single,1,14074.0,2.0,14075.0,3.0,2->3,0.495114233015988,7.0,2.0
0.05,single,1,2.0,2.0,14081.0,3.0,2->3,0.6432658174560822,456.0,4.0
0.05,single,1,14072.0,2.0,14084.0,3.0,2->3,0.4456781368882217,5.0,3.0
0.05,single,1,9491.0,2.0,14094.0,3.0,2->3,0.4950582605091186,15.0,5.0
0.05,single,1,89.0,1.0,14104.0,2.0,1->2,0.4023829225589387,10.0,4.0
0.05,single,1,14104.0,2.0,14105.0,3.0,2->3,0.3608536504953344,4.0,4.0
0.05,single,1,12885.0,1.0,14107.0,2.0,1->2,0.4181139781700975,12.0,5.0
0.05,single,1,0.0,0.0,14165.0,1.0,0->1,0.6186747412259075,970.0,3.0
0.05,single,1,3822.0,2.0,14174.0,3.0,2->3,0.5470095615978481,19.0,7.0
0.05,single,1,13324.0,1.0,14180.0,2.0,1->2,0.4062609661213775,6.0,3.0
0.05,single,1,14180.0,2.0,14181.0,3.0,2->3,0.3885046980875865,3.0,3.0
0.05,single,1,14074.0,2.0,14238.0,3.0,2->3,0.4239020827699567,7.0,5.0
0.05,single,1,14107.0,2.0,14245.0,3.0,2->3,0.3408658855406229,5.0,3.0
0.05,single,1,57.0,2.0,14252.0,3.0,2->3,0.4955152011108895,31.0,5.0
0.05,single,1,14165.0,1.0,14259.0,2.0,1->2,0.2999558980046206,3.0,3.0
0.05,single,1,2.0,2.0,14286.0,3.0,2->3,0.629439158280884,456.0,4.0
0.05,single,1,2642.0,2.0,14290.0,3.0,2->3,0.4710910475510594,15.0,6.0
0.05,single,1,1.0,1.0,14319.0,2.0,1->2,0.6018953049588143,797.0,1.0
0.05,single,1,1.0,1.0,14355.0,2.0,1->2,0.6316263352633534,797.0,8.0
0.05,single,1,14355.0,2.0,14369.0,3.0,2->3,0.3473203535581577,8.0,1.0
0.05,single,1,7409.0,2.0,14426.0,3.0,2->3,0.3776067756764178,14.0,3.0
0.05,single,1,1013.0,2.0,14442.0,3.0,2->3,0.5033793870771448,11.0,5.0
0.05,single,1,8.0,1.0,14461.0,2.0,1->2,0.4351283362922166,14.0,4.0
0.05,single,1,14461.0,2.0,14462.0,3.0,2->3,0.3868455806544854,4.0,4.0
0.05,single,1,7409.0,2.0,14491.0,3.0,2->3,0.3461346371487737,14.0,2.0
0.05,single,1,12885.0,1.0,14523.0,2.0,1->2,0.4024099724146667,12.0,3.0
0.05,single,1,199.0,2.0,14541.0,3.0,2->3,0.4034723910557009,10.0,5.0
0.05,single,1,12751.0,2.0,14543.0,3.0,2->3,0.3403223887209748,9.0,3.0
0.05,single,1,57.0,2.0,14552.0,3.0,2->3,0.5121258752443664,31.0,4.0
0.05,single,1,9491.0,2.0,14572.0,3.0,2->3,0.4194539568211157,15.0,2.0
0.05,single,1,1.0,1.0,14574.0,2.0,1->2,0.6451593764157291,797.0,8.0
0.05,single,1,14574.0,2.0,14575.0,3.0,2->3,0.5093699600120731,8.0,8.0
0.05,single,1,12997.0,2.0,14577.0,3.0,2->3,0.4892214405473007,10.0,2.0
0.05,single,1,89.0,1.0,14583.0,2.0,1->2,0.4614534789014392,10.0,6.0
0.05,single,1,2.0,2.0,14592.0,3.0,2->3,0.621473962618769,456.0,3.0
0.05,single,1,5804.0,2.0,14594.0,3.0,2->3,0.4596514713295073,6.0,5.0
0.05,single,1,1013.0,2.0,14603.0,3.0,2->3,0.4648844443715008,11.0,2.0
0.05,single,1,14523.0,2.0,14604.0,3.0,2->3,0.3570379707268867,3.0,1.0
0.05,single,1,19.0,1.0,14619.0,2.0,1->2,0.506179681530548,25.0,4.0
0.05,single,1,13985.0,1.0,14621.0,2.0,1->2,0.4038696301977961,6.0,3.0
0.05,single,1,4798.0,2.0,14623.0,3.0,2->3,0.5146188696383658,18.0,4.0
0.05,single,1,5771.0,2.0,14625.0,3.0,2->3,0.5265923146559779,16.0,2.0
0.05,single,1,1233.0,2.0,14659.0,3.0,2->3,0.494573600896602,6.0,2.0
0.05,single,1,1013.0,2.0,14662.0,3.0,2->3,0.4891375173564889,11.0,4.0
0.05,single,1,8782.0,1.0,14670.0,2.0,1->2,0.4050158922668399,5.0,4.0
0.05,single,1,14670.0,2.0,14671.0,3.0,2->3,0.3277902775339583,4.0,2.0
0.05,single,1,2.0,2.0,14677.0,3.0,2->3,0.6424259173914385,456.0,6.0
0.05,single,1,12997.0,2.0,14680.0,3.0,2->3,0.3625103497202728,10.0,4.0
0.05,single,1,2.0,2.0,14686.0,3.0,2->3,0.6126649196060279,456.0,3.0
0.05,single,1,8253.0,2.0,14687.0,3.0,2->3,0.3805715492992408,14.0,4.0
0.05,single,1,1.0,1.0,14694.0,2.0,1->2,0.6228143120404194,797.0,3.0
0.05,single,1,14694.0,2.0,14695.0,3.0,2->3,0.3797942593514274,3.0,1.0
0.05,single,1,13324.0,1.0,14702.0,2.0,1->2,0.3621104570024996,6.0,1.0
0.05,single,1,1233.0,2.0,14704.0,3.0,2->3,0.4396743949710576,6.0,4.0
0.05,single,1,0.0,0.0,14715.0,1.0,0->1,0.6256644434570231,970.0,4.0
0.05,single,1,14715.0,1.0,14716.0,2.0,1->2,0.2417165844837324,4.0,4.0
0.05,single,1,14716.0,2.0,14717.0,3.0,2->3,0.337515746587316,4.0,4.0
0.05,single,1,1.0,1.0,14718.0,2.0,1->2,0.617904088978128,797.0,7.0
0.05,single,1,14718.0,2.0,14719.0,3.0,2->3,0.3451071758748185,7.0,4.0
0.05,single,1,2843.0,2.0,14724.0,3.0,2->3,0.4838785225892267,13.0,3.0
0.05,single,1,2.0,2.0,14731.0,3.0,2->3,0.6416393156820432,456.0,5.0
0.05,single,1,4798.0,2.0,14732.0,3.0,2->3,0.4569338359250545,18.0,1.0
0.05,single,1,14583.0,2.0,14739.0,3.0,2->3,0.3306192142732584,6.0,6.0
0.05,single,1,9491.0,2.0,14743.0,3.0,2->3,0.388619657172749,15.0,2.0
0.05,single,1,298.0,1.0,14760.0,2.0,1->2,0.29669553246344,15.0,6.0
0.05,single,1,14760.0,2.0,14767.0,3.0,2->3,0.5612953137205734,6.0,6.0
0.05,single,1,13986.0,2.0,14774.0,3.0,2->3,0.3046527232257606,3.0,1.0
0.05,single,1,13324.0,1.0,14776.0,2.0,1->2,0.2884440701000292,6.0,1.0
0.05,single,1,14718.0,2.0,14790.0,3.0,2->3,0.3506045093141821,7.0,2.0
0.05,single,1,14259.0,2.0,14793.0,3.0,2->3,0.4151154282971684,3.0,3.0
0.05,single,1,2843.0,2.0,14794.0,3.0,2->3,0.4634992773091234,13.0,3.0
0.05,single,1,2.0,2.0,14795.0,3.0,2->3,0.6383810856742136,456.0,3.0
0.05,single,1,7652.0,1.0,14802.0,2.0,1->2,0.4115363902072513,6.0,4.0
0.05,single,1,14802.0,2.0,14803.0,3.0,2->3,0.4638787766081513,4.0,4.0
0.05,single,1,14072.0,2.0,14807.0,3.0,2->3,0.3121963389104565,5.0,2.0
0.05,single,1,14621.0,2.0,14808.0,3.0,2->3,0.3664019796819543,3.0,3.0
0.05,single,1,4599.0,2.0,14816.0,3.0,2->3,0.5182824225793216,13.0,9.0
0.05,single,1,14619.0,2.0,14819.0,3.0,2->3,0.3539395202525402,4.0,3.0
0.05,single,1,101.0,2.0,14821.0,3.0,2->3,0.4219931842829686,14.0,2.0
0.05,single,1,14355.0,2.0,14828.0,3.0,2->3,0.4439965479614466,8.0,3.0
0.05,single,1,9491.0,2.0,14831.0,3.0,2->3,0.421388494313054,15.0,1.0
0.05,single,1,3822.0,2.0,14832.0,3.0,2->3,0.4713237076149504,19.0,2.0
0.05,single,1,14355.0,2.0,14833.0,3.0,2->3,0.4850141715505287,8.0,4.0
0.05,single,1,0.0,0.0,14836.0,1.0,0->1,0.6307413684002434,970.0,2.0
0.05,single,1,14836.0,1.0,14837.0,2.0,1->2,0.3023120275683312,2.0,2.0
0.05,single,1,14837.0,2.0,14838.0,3.0,2->3,0.3571698610682214,2.0,2.0
0.05,single,1,1431.0,2.0,14839.0,3.0,2->3,0.2734776760506827,1.0,1.0
0.05,single,1,6407.0,1.0,14840.0,2.0,1->2,0.4592659752645201,14.0,4.0
0.05,single,1,14840.0,2.0,14841.0,3.0,2->3,0.4174733175041191,4.0,4.0
0.05,single,1,7652.0,1.0,14843.0,2.0,1->2,0.4115363902072513,6.0,2.0
0.05,single,1,14843.0,2.0,14844.0,3.0,2->3,0.1968987256615328,2.0,2.0
0.05,single,1,130.0,1.0,14846.0,2.0,1->2,0.4263966741987616,6.0,5.0
0.05,single,1,13730.0,2.0,14848.0,3.0,2->3,0.5076542326246898,6.0,5.0
0.05,single,1,12885.0,1.0,14849.0,2.0,1->2,0.4024099724146667,12.0,3.0
0.05,single,1,14849.0,2.0,14850.0,3.0,2->3,0.0,3.0,2.0
0.05,single,1,14319.0,2.0,14852.0,3.0,2->3,0.2610659312004776,1.0,1.0
0.05,single,1,4598.0,1.0,14853.0,2.0,1->2,0.3568510994665554,14.0,1.0
0.05,single,1,2.0,2.0,14855.0,3.0,2->3,0.6239460334616252,456.0,1.0
0.05,single,1,14694.0,2.0,14856.0,3.0,2->3,0.3605750229360991,3.0,2.0
0.05,single,1,11026.0,2.0,14862.0,3.0,2->3,0.4460515524611184,14.0,1.0
0.05,single,1,13986.0,2.0,14863.0,3.0,2->3,0.3498655805639512,3.0,2.0
0.05,single,1,13324.0,1.0,14864.0,2.0,1->2,0.2884440701000292,6.0,1.0
0.05,single,1,14864.0,2.0,14865.0,3.0,2->3,0.3040806774949479,1.0,1.0
0.05,single,1,14846.0,2.0,14866.0,3.0,2->3,0.3705599815179964,5.0,4.0
0.05,single,1,9491.0,2.0,14867.0,3.0,2->3,0.4761226101980017,15.0,3.0
0.05,single,1,14702.0,2.0,14868.0,3.0,2->3,0.2509061807568389,1.0,1.0
0.05,single,1,298.0,1.0,14869.0,2.0,1->2,0.0694639544556952,15.0,1.0
0.05,single,1,14869.0,2.0,14870.0,3.0,2->3,0.3313075919920445,1.0,1.0
0.05,single,1,14849.0,2.0,14871.0,3.0,2->3,0.3305169978065589,3.0,1.0
0.05,single,1,13422.0,2.0,14872.0,3.0,2->3,0.3400068449941333,10.0,3.0
0.05,single,1,14523.0,2.0,14873.0,3.0,2->3,0.2654939737658716,3.0,1.0
0.05,single,1,1.0,1.0,14874.0,2.0,1->2,0.6348977854340232,797.0,4.0
0.05,single,1,14874.0,2.0,14875.0,3.0,2->3,0.4449449644418111,4.0,4.0
0.05,single,1,14853.0,2.0,14876.0,3.0,2->3,0.3309603078838144,1.0,1.0
0.05,single,1,0.0,0.0,14877.0,1.0,0->1,0.6238902650609949,970.0,1.0
0.05,single,1,14877.0,1.0,14878.0,2.0,1->2,0.2971038511721977,1.0,1.0
0.05,single,1,14878.0,2.0,14879.0,3.0,2->3,0.0403337780263932,1.0,1.0
0.05,single,1,4599.0,2.0,14880.0,3.0,2->3,0.502378646007414,13.0,1.0
0.05,single,1,6407.0,1.0,14881.0,2.0,1->2,0.4259501832171088,14.0,4.0
0.05,single,1,14881.0,2.0,14882.0,3.0,2->3,0.3866705923157373,4.0,2.0
0.05,single,1,2.0,2.0,14883.0,3.0,2->3,0.6150926930027458,456.0,2.0
0.05,single,1,14776.0,2.0,14884.0,3.0,2->3,0.3325026069489236,1.0,1.0
0.05,single,1,14881.0,2.0,14885.0,3.0,2->3,0.3830575211135564,4.0,2.0
0.05,single,1,199.0,2.0,14886.0,3.0,2->3,0.3706025990568431,10.0,1.0
0.05,single,1,14107.0,2.0,14887.0,3.0,2->3,0.2966503193286031,5.0,1.0
0.05,single,1,14670.0,2.0,14888.0,3.0,2->3,0.2672900320915174,4.0,2.0
0.05,single,1,14846.0,2.0,14889.0,3.0,2->3,0.44065250698168,5.0,1.0
0.05,single,1,6554.0,2.0,14890.0,3.0,2->3,0.2716012182101862,6.0,1.0
0.05,single,1,8014.0,2.0,14891.0,3.0,2->3,0.2014553622321096,3.0,1.0
